#number;groundtruth;mba
876;x*y+6*~(~x|(~y|z))+4*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*((x&~y)|(x^(y^z)))+4*(y|~(x^z))+2*(y^~(x|~z))-4*~(x|(~y|z))+2*~(~x|(y|z))-4*(~x&(y&z))-2*(x&(~y&z))-4*(x&(y&z))
877;x*y-5*~(y|~z)+7*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*~x-5*(z^(~x|(y&z)))+1*(z^~(x&~y))-7*~(x|(y|z))-1*~(~x|(~y|z))-16*(~x&(~y&z))-11*(~x&(y&z))-1*(x&(~y&z))
878;x*y-2*~(~x|(y|z))+5*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(x&(y^z))+7*~(x^y)-2*(~z|~(x^y))-5*~(x|(y|z))+2*~(x|(~y|z))-4*~(~x|(~y|z))+1*(x&(~y&z))-5*(x&(y&z))
879;x*y+6*(x&(y&z))-5*(z|(x^y));(x&y)*(x|y)+(x&~y)*(~x&y)+3*(~y&(x^z))+1*(y^(~x&(y|z)))-5*~(x|(~y|z))-8*~(~x|(y|z))-1*~(~x|(~y|z))-9*(~x&(~y&z))-5*(~x&(y&z))-5*(x&(~y&z))
880;x*y-2*~(x|(~y|z))-5*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(y^~(x&z))-2*((x&y)^(y|~z))-7*((x|~y)&(x^(y^z)))-3*(~x&(~y|z))+10*~(x|(y|z))+14*~(~x|(y|z))+15*(~x&(~y&z))+12*(x&(y&z))
881;x*y+1*~(~x|(~y|z))-1*(y^(~x&(y^z)));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(y|z)-6*z+1*~(x|(y|z))+1*~(~x|(y|z))+5*(~x&(~y&z))+5*(~x&(y&z))+6*(x&(~y&z))+5*(x&(y&z))
882;x*y+5*(x&(~y&z))-7*~(~x|(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*((y&z)|(x&(y|z)))+1*~(~x&(y^z))+2*(z^(~x&(~y|z)))-3*~(x|(y|z))-8*~(~x|(y|z))-3*~(~x|(~y|z))+4*(~x&(y&z))+2*(x&(y&z))
883;x*y-4*(y&~(x&z))-2*((x|y)&~(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(z^~(x&(y|z)))+1*~(x|(y|z))-3*~(x|(~y|z))-1*~(~x|(y|z))-4*~(~x|(~y|z))-6*(~x&(y&z))+1*(x&(~y&z))-1*(x&(y&z))
884;x*y-1*(y^(~x|(y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(~x&(y^z))-1*(y^~(~x&(~y&z)))-3*((x|y)&(y^z))+2*~(x|(~y|z))+1*~(~x|(y|z))+2*~(~x|(~y|z))-2*(~x&(~y&z))+4*(x&(~y&z))
885;x*y+7*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(x|z)+7*(y^~(x&(y|z)))-1*((x&z)^(x^(~y&z)))-7*~(x|(y|z))-7*~(~x|(y|z))-7*~(~x|(~y|z))-1*(~x&(y&z))-8*(x&(y&z))
886;x*y-20*(~x&(y&z))-7*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-7*~(~x&(y^z))-2*(y&(x|z))-11*(x^z)+18*~(~x|(y|z))+20*~(~x|(~y|z))+11*(~x&(~y&z))+7*(x&(~y&z))+9*(x&(y&z))
887;x*y-10*(~x&(y&z))-4*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(y&(x|~z))-3*(y|~(x|~z))-5*(z^(x&y))-2*(z&~(x&~y))+2*~(x|(~y|z))+7*~(~x|(~y|z))+10*(~x&(~y&z))+5*(x&(~y&z))
888;x*y-1*(~z|(x^y));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x|~y)-2*((y&~z)^(~x|(y^z)))+1*~(x|(y|z))-1*~(~x|(y|z))-1*~(~x|(~y|z))+2*(~x&(~y&z))+2*(~x&(y&z))+1*(x&(~y&z))
889;x*y-2*~(x|(y|z))+2*~(x^(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((x&~y)|(y^z))-1*(y&~(x&~z))+1*~(x|(~y|z))-2*~(~x|(y|z))-2*~(~x|(~y|z))-2*(~x&(~y&z))+3*(~x&(y&z))+1*(x&(y&z))
890;x*y-7*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(y^~(x|(y&z)))-2*(y^~(x&z))+1*((x|y)&~(y^z))+1*~(~x|(y|z))+5*~(~x|(~y|z))+7*(~x&(~y&z))+4*(~x&(y&z))+6*(x&(y&z))
891;x*y+11*~(~x|(~y|z))-6*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*(y^~(~x|(~y&z)))+11*((y&z)|(x&(y|z)))-3*(z|~(x|~y))+9*~(x|(~y|z))+3*(~x&(~y&z))-2*(~x&(y&z))-8*(x&(~y&z))-8*(x&(y&z))
892;x*y-1*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y|~z)+3*(y^~(x&(~y&z)))+1*((x^y)&(x^z))-2*~(x|(y|z))+1*~(x|(~y|z))-3*~(~x|(y|z))+1*~(~x|(~y|z))-3*(~x&(~y&z))
893;x*y-4*~(x|~z)+5*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*~(y|z)+1*((x&z)^(y|z))+1*(~z&~(x^y))-4*~(x|(y|z))-1*~(x|(~y|z))-3*~(~x|(y|z))-2*~(~x|(~y|z))-5*(~x&(y&z))
894;x*y+5*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+5*~(x^(~y|z))-2*(y|~(x^z))+2*(y|z)+2*~(x|(y|z))-5*~(~x|(y|z))-2*(~x&(~y&z))-5*(x&(~y&z))-5*(x&(y&z))
895;x*y+1*(z^~(~x&(~y|z)))+11*(y^~(~x&(~y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(y^(x&z))-1*((x&z)^(x^(y&z)))+11*~(x|(y|z))-1*~(x|(~y|z))+13*~(~x|(y|z))+1*(~x&(~y&z))+9*(x&(~y&z))+1*(x&(y&z))
896;x*y+5*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+5*(~(x|~y)|(y^z))-5*(y^~(~x&(~y&z)))-3*~(x|z)+8*~(x|(y|z))-2*~(x|(~y|z))+5*~(~x|(y|z))-5*~(~x|(~y|z))-5*(~x&(y&z))
897;x*y-9*~(x|(~y|z))+5*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*(x&~z)-2*(z^~(~x&(~y&z)))-11*~(x|~y)+4*(~(x&y)&(x^(y^z)))+2*~(x|(y|z))-9*~(~x|(y|z))-2*(~x&(~y&z))+11*(~x&(y&z))
898;x*y-2*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*((x&~y)|(y^z))-6*(~z&~(x^y))+11*(z^(x|(y|z)))+6*~(x|(y|z))-9*~(x|(~y|z))-9*~(~x|(y|z))-3*~(~x|(~y|z))+2*(~x&(~y&z))
899;x*y+2*(~x&(~y&z))-3*~(~x|(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)-11*((x&z)|(y&~z))+2*(~(x^y)&(x^z))-1*(x&z)+11*~(x|(~y|z))-3*~(~x|(y|z))+9*~(~x|(~y|z))+12*(x&(~y&z))+9*(x&(y&z))
900;x*y-6*~(x|(y|z))-1*((y&z)|(x&(y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)-1*((x&~y)|~(y^z))+11*(x&~z)-5*(y^(~x|(~y&z)))-10*~(~x|(y|z))-7*~(~x|(~y|z))+5*(~x&(~y&z))+5*(x&(~y&z))+5*(x&(y&z))
901;x*y+7*~(x^(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(~x&(~y&z))+1*~(x&(y|z))+7*~(x|(y|z))+8*~(~x|(~y|z))-1*(~x&(~y&z))+7*(~x&(y&z))+8*(x&(~y&z))+1*(x&(y&z))
902;x*y-2*(x^(~y&z))+2*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y^~(~x&(~y&z)))+1*(y|~z)-1*~(x|(~y|z))-2*~(~x|(y|z))-3*~(~x|(~y|z))-1*(~x&(y&z))+1*(x&(~y&z))-3*(x&(y&z))
903;x*y-1*(x&(y^z))+4*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-11*((y&~z)|~(~x|(~y&z)))+4*(z^~(~x|(y&z)))+11*~(x|(~y|z))+7*~(~x|(y|z))+6*~(~x|(~y|z))-4*(~x&(y&z))-1*(x&(~y&z))+7*(x&(y&z))
904;x*y+2*(z^~(~x|(~y&z)))+1*(z|~(x|~y));(x&y)*(x|y)+(x&~y)*(~x&y)+11*(z^(~x&(~y|z)))+3*(~(x|~y)|(x^(y^z)))-11*~(x|(y|z))-2*~(x|(~y|z))-1*~(~x|(y|z))+2*~(~x|(~y|z))-8*(x&(~y&z))-13*(x&(y&z))
905;x*y+2*~(x|(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*(~(x&~y)&(y^z))-5*(y^(x&z))+2*~(x|(y|z))-4*~(x|(~y|z))-6*~(~x|(~y|z))-11*(~x&(~y&z))+7*(~x&(y&z))+5*(x&(~y&z))
906;x*y-1*~(x|(y|z))-4*(z^(x|(~y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)-6*((x&z)^(y|z))-1*(y^~(~x&(y^z)))+7*(~(x&~y)&(y^z))-3*~(~x|(y|z))-5*~(~x|(~y|z))-1*(~x&(~y&z))+2*(~x&(y&z))+1*(x&(~y&z))
907;x*y-5*(~x&(~y&z))+7*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*~(~x&(y|z))-2*((x|~y)&(y^z))-3*((x&y)^~(x^(y&z)))-4*~(x|(y|z))+3*~(x|(~y|z))-2*~(~x|(~y|z))-5*(x&(~y&z))-7*(x&(y&z))
908;x*y+11*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(y^~(~x&(~y&z)))-2*(~(x^y)&~(x^z))+7*(x&(~y|z))+11*(y^~(~x&(y^z)))-11*~(x|(y|z))-20*~(~x|(y|z))-20*(x&(~y&z))-5*(x&(y&z))
909;x*y-7*~(~x|(y|z))-1*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(y&(x^z))-1*(y|~(x^z))-7*((x^y)&(x^z))+1*~(x|(y|z))+1*~(x|(~y|z))-1*~(~x|(~y|z))+6*(~x&(y&z))+1*(x&(~y&z))
910;x*y+3*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(z^(~x|(y|z)))+2*~(x^(y&z))+5*(y^(~x&(y^z)))-3*~(x|(~y|z))-6*~(~x|(~y|z))-7*(~x&(~y&z))-5*(~x&(y&z))-7*(x&(y&z))
911;x*y+1*~(~x|(~y|z))+1*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(x|~y)+1*((x&z)^~(x^(y&z)))+3*(x&y)+1*~(x|(y|z))-1*~(x|(~y|z))+2*~(~x|(y|z))+1*(~x&(~y&z))+1*(x&(~y&z))
912;x*y-4*(x&~y);(x&y)*(x|y)+(x&~y)*(~x&y)-1*(x&~z)-1*~(x^z)+1*~(x|(y|z))+1*~(x|(~y|z))-3*~(~x|(y|z))+1*~(~x|(~y|z))-3*(x&(~y&z))+1*(x&(y&z))
913;x*y+19*(~x&(~y&z))+1*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*~(y|~z)+1*(z|~(x|y))+7*(~y|~(x^z))-8*~(x|(y|z))-7*~(x|(~y|z))-7*~(~x|(y|z))-19*(x&(~y&z))-8*(x&(y&z))
914;x*y-1*~(x|(~y|z))-5*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*(y^~(x&(~y&z)))-5*(z^(x|~y))-1*~(x^(~y&z))-1*~(x|(y|z))-2*~(~x|(y|z))-7*(~x&(~y&z))+6*(~x&(y&z))+1*(x&(~y&z))
915;x*y-17*~(x|(y|z))+11*~(y^z);(x&y)*(x|y)+(x&~y)*(~x&y)+5*(x&(y^z))-6*(~z|(x^y))+6*~(x|(~y|z))+17*~(~x|(y|z))+1*~(~x|(~y|z))+17*(~x&(y&z))+1*(x&(~y&z))+11*(x&(y&z))
916;x*y+3*(y&~(x^z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*(~(x&y)&(x^(y^z)))-11*(y^(x|(~y|z)))+11*~(x|(y|z))+17*~(x|(~y|z))+14*~(~x|(y|z))+14*(~x&(~y&z))+11*(x&(~y&z))+3*(x&(y&z))
917;x*y-5*~(x|(~y|z))-11*(x&~z);(x&y)*(x|y)+(x&~y)*(~x&y)-5*(~x&(y|z))-1*((x|~y)&~(y^z))+1*~(x|(y|z))-10*~(~x|(y|z))-11*~(~x|(~y|z))+5*(~x&(~y&z))+5*(~x&(y&z))+1*(x&(y&z))
918;x*y+3*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((x&z)^~(x^(~y&z)))-3*(z^~(~x&(~y|z)))+1*(y&~(x&~z))-2*~z+2*~(x|(~y|z))+5*~(~x|(y|z))+5*~(~x|(~y|z))+3*(~x&(~y&z))
919;x*y-2*~(~x|(y|z))+4*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(z^~(~x&(~y&z)))+1*(~y&~(x^z))-1*(z^~(x&(~y&z)))+4*(~(x&~y)&~(x^(y^z)))-3*~(x|(y|z))+2*~(x|(~y|z))-2*~(~x|(~y|z))+1*(~x&(~y&z))
920;x*y+3*~(~x|(~y|z))+4*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(x|(~y&z))+1*((x&y)|~(y|~z))+1*(z^~(x|(~y&z)))-1*~(x|(y|z))-1*~(x|(~y|z))-2*~(~x|(y|z))-4*(~x&(~y&z))-4*(x&(~y&z))
921;x*y+14*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+5*((x&~y)|~(x^(y^z)))+4*(z^~(~x|(~y&z)))+5*((x|~y)&~(x^(y^z)))-10*~(x|(y|z))-9*~(~x|(y|z))-4*(~x&(~y&z))-9*(~x&(y&z))-14*(x&(~y&z))
922;x*y+2*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*((y&~z)|~(x|(~y&z)))-1*(y^~(x|~z))+2*~(~x&(~y&z))+1*~(x|(~y|z))-2*~(~x|(y|z))+1*~(~x|(~y|z))+1*(~x&(~y&z))-1*(x&(y&z))
923;x*y-4*(y^(x|(y&z)))+1*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(y^(x|(y|z)))+3*(~(x|y)|~(y^z))-3*~(x|(y|z))-4*~(x|(~y|z))-5*~(~x|(y|z))-3*(~x&(y&z))-2*(x&(~y&z))-3*(x&(y&z))
924;x*y+2*(x|(~y&z))-2*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*(z^(x|(~y|z)))-3*(y&~z)-7*~(x|(y|z))+3*~(x|(~y|z))-5*~(~x|(y|z))-2*~(~x|(~y|z))+2*(x&(~y&z))+2*(x&(y&z))
925;x*y-7*~(~x|(y|z))-4*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+4*((x&z)^(y|z))-7*~(~x&(~y&z))+3*(z^(~x&(y|z)))+7*~(x|(y|z))+3*~(~x|(~y|z))-4*(~x&(~y&z))+3*(~x&(y&z))+4*(x&(y&z))
926;x*y-1*(x|(~y&z))-4*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*~(x|z)-5*(z^(~x|(~y|z)))+4*~(x|(y|z))+4*~(x|(~y|z))-1*~(~x|(~y|z))-1*(~x&(~y&z))-1*(x&(~y&z))-1*(x&(y&z))
927;x*y-11*~(x|(~y|z))-2*((x|~y)&~(x^(y^z)));(x&y)*(x|y)+(x&~y)*(~x&y)+7*~(x|y)-11*(y^(x&(y^z)))-7*(z|(x&y))-9*~(x|(y|z))+5*~(~x|(~y|z))+18*(~x&(y&z))+16*(x&(~y&z))+18*(x&(y&z))
928;x*y+2*(x|~z)-6*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*(y^~(~x&(y|z)))-1*(y^~(~x|(y&z)))+3*~(x^z)+2*~(x|(y|z))+3*~(x|(~y|z))+2*~(~x|(~y|z))+4*(~x&(y&z))+3*(x&(~y&z))
929;x*y-1*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x&(y|z))-1*(z^(x|y))-6*(z^(~x|(y|z)))+7*~(x|(y|z))+8*~(x|(~y|z))+2*~(~x|(y|z))+7*~(~x|(~y|z))+2*(~x&(~y&z))
930;x*y+3*(x&(y&z))-3*(~x&(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((x&y)|~(y|~z))+1*((x|y)&(x^(y^z)))-4*~(x|(~y|z))-1*~(~x|(y|z))-2*~(~x|(~y|z))-5*(~x&(~y&z))-3*(~x&(y&z))-2*(x&(~y&z))
931;x*y-2*(~x&(y&z))-1*(z&~(x&y));(x&y)*(x|y)+(x&~y)*(~x&y)+1*~(~x&(~y|z))-3*(z^~(~x&(~y|z)))+2*~(x|(~y|z))+2*~(~x|(y|z))+2*~(~x|(~y|z))+2*(~x&(~y&z))-2*(x&(~y&z))-1*(x&(y&z))
932;x*y-8*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(y^(x|(~y&z)))-7*((x&y)^~(x^(~y|z)))-3*(z^~(~x|(~y&z)))+12*~(x|(~y|z))+15*~(~x|(y|z))+10*~(~x|(~y|z))+8*(~x&(~y&z))+15*(x&(~y&z))
933;x*y-5*(y^(x&(y^z)))+6*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+4*(~z&~(x^y))+2*~(~x&(~y&z))-7*~(x|(~y|z))-2*~(~x|(y|z))-6*~(~x|(~y|z))-7*(~x&(y&z))-7*(x&(~y&z))-7*(x&(y&z))
934;x*y-2*(y^(~x&(~y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)-2*((x&y)^(y|~z))+2*(y^~(x&(y&z)))-2*~(x|(y|z))-2*~(~x|(~y|z))-4*(~x&(~y&z))+2*(~x&(y&z))-2*(x&(~y&z))-4*(x&(y&z))
935;x*y+8*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*~(x^(y|z))+5*~(x^(y^z))-3*(y^(x&~z))-2*(~(x&y)&~(y^z))-6*~(x|(y|z))+3*~(x|(~y|z))+5*~(~x|(y|z))-8*~(~x|(~y|z))
936;x*y+5*(~x&(~y&z))+5*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+4*(z^~(~x&(y|z)))+1*((y&z)|(~x&(y|z)))+1*((y&~z)|~(~x|(~y&z)))-4*~(x|(y|z))-2*~(x|(~y|z))-5*~(~x|(~y|z))-5*(~x&(y&z))-2*(x&(y&z))
937;x*y-2*~(y|~z)-1*(y^(~x&(y^z)));(x&y)*(x|y)+(x&~y)*(~x&y)+1*z-1*(y^~(x&(~y|z)))+1*~(x|(y|z))-1*~(~x|(~y|z))-3*(~x&(~y&z))-2*(~x&(y&z))-3*(x&(~y&z))-1*(x&(y&z))
938;x*y+3*(~x&(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(y^z)+3*z+1*~(x|(y|z))+3*~(x|(~y|z))+1*~(~x|(y|z))-2*(~x&(y&z))-3*(x&(~y&z))-2*(x&(y&z))
939;x*y-11*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*(~(x&~y)&~(y^z))-11*~(x^(~y&z))-3*~(x|y)+20*~(x|(y|z))+11*~(x|(~y|z))+3*(~x&(~y&z))+17*(~x&(y&z))+6*(x&(y&z))
940;x*y-11*~(~x|(~y|z))-7*(z&(x^y));(x&y)*(x|y)+(x&~y)*(~x&y)+7*~(y|~z)-11*(z^~(~x&(~y&z)))+11*~(x|(y|z))+11*~(x|(~y|z))+11*~(~x|(y|z))+4*(~x&(~y&z))-7*(~x&(y&z))-14*(x&(~y&z))
941;x*y-1*((x&y)^(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(y&~(x&z))-5*((y&z)|(~x&(y|z)))+2*~(x|(~y|z))-2*~(~x|(~y|z))+4*(~x&(~y&z))+2*(~x&(y&z))-1*(x&(~y&z))+5*(x&(y&z))
942;x*y+6*(z^(~x|(y&z)))-1*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((x&~y)|(x^(y^z)))-3*((x|y)&~(y^z))+6*~(x|(y|z))+4*~(x|(~y|z))+1*~(~x|(y|z))-2*(~x&(~y&z))+3*(~x&(y&z))+4*(x&(~y&z))
943;x*y+2*(~(x&y)&~(x^(y^z)))-7*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*(z^(~x|(~y&z)))-2*(~x|(y^z))+5*~(x|(~y|z))+2*~(~x|(~y|z))+2*(~x&(~y&z))+4*(~x&(y&z))+4*(x&(~y&z))+3*(x&(y&z))
944;x*y-3*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-11*(y^(x&z))-2*(z^~(~x&(~y|z)))-1*(~z&(x^y))+14*~(x|(~y|z))+13*~(~x|(~y|z))+2*(~x&(~y&z))+13*(~x&(y&z))+11*(x&(~y&z))
945;x*y+7*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(x&(y|z))-7*(y^~(~x&(~y|z)))-1*((x|y)&~(x^(y^z)))+7*(x&y)+7*~(~x|(y|z))+8*(~x&(y&z))+7*(x&(~y&z))-8*(x&(y&z))
946;x*y-1*(~z|(x^y))+12*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*(z^(x|(y|z)))+11*((x^y)|~(x^z))-19*~(x|(~y|z))-19*~(~x|(y|z))-8*~(~x|(~y|z))-12*(~x&(y&z))-12*(x&(~y&z))-11*(x&(y&z))
947;x*y-4*(~x|(~y&z))-6*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-7*(y^(x&(y^z)))-6*(x^(~y|z))+2*~(x|(y|z))+3*~(x|(~y|z))+2*(~x&(~y&z))+9*(~x&(y&z))+3*(x&(~y&z))+7*(x&(y&z))
948;x*y-9*~(~x|(y|z))+1*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*((y&z)^~(x&(y^z)))-1*((x&y)|(x^(y^z)))+1*(y|~(x|z))-11*(z^~(~x&(~y&z)))+7*~(x|(y|z))+8*~(x|(~y|z))+11*~(~x|(~y|z))+9*(~x&(~y&z))
949;x*y+6*(x&(~y&z))-7*(y^(x&(y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(y^z)-1*(z^~(x&(~y&z)))+3*~(x|(y|z))-6*~(x|(~y|z))+3*~(~x|(y|z))+1*~(~x|(~y|z))-5*(~x&(y&z))+2*(x&(y&z))
950;x*y-1*(~(x&~y)&(y^z))+1*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*~(y|z)+1*(z^~(x|(~y&z)))+2*~(x|(y|z))-2*~(x|(~y|z))+3*~(~x|(y|z))-1*~(~x|(~y|z))-2*(~x&(~y&z))-1*(x&(y&z))
951;x*y-14*(x&(y&z))+11*(y^~(x|z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(y^~(~x&(y|z)))-3*(z^~(x&y))+12*~(x|(y|z))+1*~(x|(~y|z))+1*~(~x|(y|z))+11*~(~x|(~y|z))+9*(~x&(y&z))-2*(x&(~y&z))
952;x*y-8*~(x|(y|z))-4*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+4*(z&~(x^y))-11*~(~x&(y|z))+3*(y^~(x&(~y|z)))+7*~(~x|(y&z))+4*~(~x|(y|z))+4*~(~x|(~y|z))-7*(~x&(~y&z))+4*(x&(y&z))
953;x*y+2*(x&(y&z))+2*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(y^~(~x|(y^z)))+2*(y^~(x|~z))+1*((x&y)^(y|~z))-1*~(x|(y|z))-4*~(x|(~y|z))-3*~(~x|(~y|z))-2*(~x&(~y&z))-2*(~x&(y&z))
954;x*y+2*~(x|(y|z))+5*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*(y^(x&z))+2*(~z&~(x^y))-1*(z^(x&(~y|z)))-3*~(x|(~y|z))+1*~(~x|(y|z))+1*(~x&(~y&z))-2*(~x&(y&z))-3*(x&(~y&z))
955;x*y-1*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y^(x|(~y|z)))-1*~(~x|(y^z))+7*((x|~y)&(x^(y^z)))+1*~(x|(~y|z))-5*~(~x|(y|z))-6*(~x&(~y&z))+1*(x&(~y&z))-6*(x&(y&z))
956;x*y-1*(x&(~y&z))-4*(y&~z);(x&y)*(x|y)+(x&~y)*(~x&y)-1*(~y|~(x^z))-1*(y&~(x^z))+1*~(x|(y|z))-2*~(x|(~y|z))+1*~(~x|(y|z))-4*~(~x|(~y|z))+1*(~x&(~y&z))+2*(x&(y&z))
957;x*y+7*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(z^~(x|y))+1*(z^(x|(~y|z)))+11*((x|~y)&~(x^(y^z)))-1*~(~x|(y|z))-12*~(~x|(~y|z))+5*(~x&(y&z))-6*(x&(~y&z))+5*(x&(y&z))
958;x*y-5*(y^(~x|(y^z)))-3*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*(z&~(x&y))-11*(y^~(x&(y|z)))+6*~(x|(y|z))+11*~(~x|(y|z))+11*~(~x|(~y|z))-3*(~x&(y&z))-8*(x&(~y&z))+6*(x&(y&z))
959;x*y-2*(x&(~y&z))+2*~(x^(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(z^~(~x&(~y|z)))-11*(y^~(x&(y^z)))+13*~(x|(y|z))+1*~(x|(~y|z))+10*~(~x|(y|z))+10*~(~x|(~y|z))+10*(~x&(~y&z))+1*(~x&(y&z))
960;x*y+6*((x&~y)|(y^z))-8*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(z^(~x&(~y|z)))-2*(y&~z)-1*~(x|(y|z))+6*~(~x|(y|z))+8*~(~x|(~y|z))+6*(~x&(~y&z))+5*(x&(~y&z))-1*(x&(y&z))
961;x*y+6*~(~x|(y|z))+6*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+5*(x|z)+3*(x|(~y&z))-2*((x^y)|(x^z))+2*~(x|(~y|z))-6*~(~x|(~y|z))-3*(~x&(y&z))-6*(x&(~y&z))-8*(x&(y&z))
962;x*y+5*(x&(y&z))-3*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+5*(z^~(x&y))-3*(z^(x|(~y|z)))-3*(z^(x&(~y|z)))+3*(z&~(x&y))-2*~(x|(y|z))-5*~(x|(~y|z))+1*~(~x|(y|z))-3*(x&(~y&z))
963;x*y-1*~(~x|(y|z))-9*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(~x|(~y&z))-3*(z^(x&y))-5*((x&y)|(y^z))+5*~(x|(~y|z))+8*(~x&(~y&z))+3*(~x&(y&z))+8*(x&(~y&z))+6*(x&(y&z))
